"linenumber","fec_committee_id","tran_id","flag_orgind","recipient","last_name","first_name","middle_name","prefix","suffix","address_one","address_two","city","state","zip","date","amount","aggregate_amount","purpose","memo_code","memo_text","cycle"
"SB17","C00869016","HFM1353","IND",,"MOORE","LAMARICE",,,,"PO BOX 6356",,"ANNAPOLIS","MD","21404","2024-09-12","150",,"BUS DRIVER",,,"2024"
"SB17","C00869016","HFM1352","IND",,"MOORE","LAMARICE",,,,"PO BOX 6356",,"ANNAPOLIS","MD","21404","2024-08-29","90",,"BUS DRIVER",,,"2024"
"SB17","C00869016","HFM1351","IND",,"MOORE","LAMARICE",,,,"PO BOX 6356",,"ANNAPOLIS","MD","21404","2024-08-05","435",,"BUS DRIVER",,,"2024"
"SB17","C00869016","HFM1626","IND",,"MELOTT","TROY",,,,"PO BOX 6356",,"ANNAPOLIS","MD","21404","2024-09-03","1498.5",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1625","IND",,"MELOTT","TROY",,,,"PO Box 6356",,"ANNAPOLIS","MD","21404","2024-08-02","1029.63",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1624","IND",,"MELOTT","TROY",,,,"PO BOX 6356",,"ANNAPOLIS","MD","21404","2024-07-16","656.99",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1623","IND",,"MELOTT","TROY",,,,"PO BOX 6356",,"ANNAPOLIS","MD","21404","2024-07-16","1250.81",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1274","IND",,"MCSWAIN","GRAYSON",,,,,,,,,"2024-07-09","1404.23",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1273","IND",,"MCSWAIN","GRAYSON",,,,,,,,,"2024-07-08","12",,"NO SUBVENDOR AGGREGATES 200",,,"2024"
"SB17","C00869016","HFM1272","IND",,"MCSWAIN","GRAYSON",,,,,,,,,"2024-07-02","6",,"NO SUBVENDOR AGGREGATES 200",,,"2024"
"SB17","C00869016","HFM1346","IND",,"MCCOLGAN","KYLE",,,,"704 AGNES DORSEY PL",,"ANNAPOLIS","MD","21401","2024-08-20","326.96",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1345","IND",,"MCCOLGAN","KYLE",,,,"704 AGNES DORSEY PL",,"ANNAPOLIS","MD","21401","2024-07-08","270.79",,"NO SUBVENDOR AGGREGATES 200",,,"2024"
"SB17","C00869016","HFM1344","IND",,"MCCOLGAN","KYLE",,,,"704 AGNES DORSEY PL",,"ANNAPOLIS","MD","21401","2024-07-02","227.8",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1282","IND",,"LEON","HELON",,,,,,,,,"2024-09-09","10",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1374","IND",,"LANTHORN","LINDA",,,,,,,,,"2024-09-19","35",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1062","IND",,"LABERTA","BERNICE",,,,,,,,,"2024-09-10","15",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1349","IND",,"KWAK","KYU",,,,"9025 MALER RDSTE C",,"LAUREL","MD","20723","2024-09-09","6975",,"CAMPAIGN STAFF",,,"2024"
"SB17","C00869016","HFM1348","IND",,"KWAK","KYU",,,,"9025 MALER RDSTE C",,"LAUREL","MD","20723","2024-08-27","5025",,"CAMPAIGN STAFF",,,"2024"
"SB17","C00869016","HFM1347","IND",,"KWAK","KYU",,,,"9025 MALER RDSTE C",,"LAUREL","MD","20723","2024-07-11","6300",,"CAMPAIGN STAFF",,,"2024"
"SB17","C00869016","HFM1409","IND",,"KEISER","MICHAEL",,,,,,,,,"2024-08-29","1700",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1280","IND",,"JESTICE","HARRY",,,,,,,,,"2024-08-19","15",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1053","IND",,"HUGHES","WAYNE",,,,,,,,,"2024-09-03","2700",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1519","IND",,"HOWARD","RODGER",,,,,,,,,"2024-08-29","35",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1354","IND",,"HOGAN","LAWRENCE",,,,"PO Box 6356",,"ANNAPOLIS","MD","21404","2024-08-26","9302.76",,"BUS RENTAL",,,"2024"
"SB17","C00869016","HFM1337","IND",,"DICKSON","JENNY",,,,"544 OCEAN PKWY",,"BERLIN","MD","21811","2024-09-24","250",,"EVENT PREP",,,"2024"
"SB17","C00869016","HFM1336","IND",,"DICKSON","JENNY",,,,"544 OCEAN PKWY",,"BERLIN","MD","21811","2024-09-13","250",,"EVENT PREP",,,"2024"
"SB17","C00869016","HFM1335","IND",,"DICKSON","JENNY",,,,"544 OCEAN PKWY",,"BERLIN","MD","21811","2024-09-09","750",,"EVENT PREP",,,"2024"
"SB17","C00869016","HFM1334","IND",,"DICKSON","JENNY",,,,"544 OCEAN PKWY",,"BERLIN","MD","21811","2024-09-04","500",,"EVENT PREP",,,"2024"
"SB17","C00869016","HFM1333","IND",,"DICKSON","JENNY",,,,"544 OCEAN PKWY",,"BERLIN","MD","21811","2024-08-29","250",,"EVENT PREP",,,"2024"
"SB17","C00869016","HFM1332","IND",,"DICKSON","JENNY",,,,"544 OCEAN PKWY",,"BERLIN","MD","21811","2024-08-06","500",,"EVENT PREP",,,"2024"
"SB17","C00869016","HFM1331","IND",,"DICKSON","JENNY",,,,"544 OCEAN PKWY",,"BERLIN","MD","21811","2024-07-22","500",,"EVENT PREP",,,"2024"
"SB17","C00869016","HFM1330","IND",,"DICKSON","JENNY",,,,"544 OCEAN PKWY",,"BERLIN","MD","21811","2024-07-11","250",,"EVENT PREP",,,"2024"
"SB17","C00869016","HFM1329","IND",,"DICKSON","JENNY",,,,"544 OCEAN PKWY",,"BERLIN","MD","21811","2024-07-02","550",,"EVENT PREP",,,"2024"
"SB17","C00869016","HFM1726","IND",,"COURTNEY","AW",,,,,,,,,"2024-07-29","1000",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1339","IND",,"COGAN","JOSHUA",,,,"1306 FARRAGUT STREET NW",,"WASHINGTON","DC","20011","2024-07-01","2500",,"PHOTOGRAPHY",,,"2024"
"SB17","C00869016","HFM1148","IND",,"CAVEY","CHRISTIAN",,,,"4705 BLACK ROCK RD",,"HAMPSTEAD","MD","21074","2024-07-23","246.56",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1147","IND",,"CAVEY","CHRISTIAN",,,,"4705 BLACK ROCK RD",,"HAMPSTEAD","MD","21074","2024-07-09","75.04",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1146","IND",,"CAVEY","CHRISTIAN",,,,"4705 BLACK ROCK RD",,"HAMPSTEAD","MD","21074","2024-07-02","71.02",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1145","IND",,"CAVEY","CHRISTIAN",,,,"4705 BLACK ROCK RD",,"HAMPSTEAD","MD","21074","2024-08-06","84.42",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1033","IND",,"BRIGHTWELL","ANDREW",,,,"23239 BOND CIR",,"CALIFORNIA","MD","20619","2024-07-09","1282",,"MILEAGE",,,"2024"
"SB17","C00869016","HFM1722","IND",,"BEVARD","WILLIAM",,,,"3750 TANGLEWOOD LN",,"DAVIDSONVILLE","MD","21035","2024-07-17","484.39",,"MOTORHOME SERVICE",,,"2024"
"SB17","C00869016","HFM1326","IND",,"BAHAN","JAMES",,,,"4555 EAST MAYO BLVD",,"PHOENIX","AZ","85050","2024-08-13","1700",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1325","IND",,"BAHAN","JAMES",,,,"4555 EAST MAYO BLVD",,"PHOENIX","AZ","85050","2024-07-22","1700",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1256","IND",,"ANDERSON","GC ",,,,,,,,,"2024-09-11","11",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1373","IND",,"ALTREE","LILLY ",,,,"2809 SHADY HOLLOW PL",,"FORT WAYNE","IN","46818","2024-09-09","847.45",,"EXPENSE REIMBURSEMENT",,,"2024"
"SB17","C00869016","HFM1370","IND",,"ALTREE","LILLY ",,,,"2809 SHADY HOLLOW PL",,"FORT WAYNE","IN","46818","2024-07-02","35.91",,"NO SUBVENDOR AGGREGATES 200",,,"2024"
"SB17","C00869016","HFM1324","IND",,"ADELSON","JAMES",,,,"1350 EAST 27TH PL",,"TULSA","OK","74114","2024-08-13","200",,"CONTRIBUTION REFUND",,,"2024"
"SB17","C00869016","HFM1323","IND",,"ADELSON","JAMES",,,,"1350 EAST 27TH PL",,"TULSA","OK","74114","2024-07-22","200",,"CONTRIBUTION REFUND ",,,"2024"
